timestamp,temp_indoor,temp_outdoor,setpoint,boiler,pressure
1770575407,20.9,3.8,22,True,1011.3
1770575707,20.9,3.7,22,True,1011.4
1770576012,20.9,3.7,22,True,1011.4
1770576306,20.9,3.7,22,True,1011.4
1770576610,21.8,3.6,22,True,1011.4
1770576907,21.8,3.6,22,True,1011.4
1770577216,21.9,3.6,22,True,1011.4
1770577506,21.9,3.5,22,True,1011.4
1770577810,21.9,3.5,22,True,1011.4
1770578107,21.9,3.4,22,True,1011.4
1770578408,21.9,3.4,22,True,1011.5
1770578707,21.9,3.4,22,True,1011.5
1770579008,21.9,3.3,22,True,1011.6
1770579306,21.9,3.3,22,True,1011.6
1770579609,21.9,3.3,22,True,1011.6
1770579906,21.9,3.2,22,True,1011.6
1770580210,22,3.2,22,True,1011.6
1770580506,22,3.1,22,True,1011.6
1770580815,22,3.1,22,True,1011.6
1770581106,22,3,22,True,1011.6
1770581409,22,3,22,True,1011.7
1770581707,22,3,22,True,1011.7
1770582306,22.1,2.9,22,True,1011.8
1770582608,22.1,2.9,22,True,1011.8
1770582907,22.1,2.9,22,True,1011.8
1770583209,22.1,2.8,22,True,1011.8
1770583809,22.1,2.7,22,True,1011.7
1770584106,22.1,2.7,22,True,1011.8
1770584707,22.1,2.6,21,False,1011.9
1770585010,22.1,2.6,21,False,1011.9
1770585307,22.1,2.5,21,False,1011.8
1770585608,22.1,2.4,21,False,1011.9
1770585906,22.1,2.4,21,False,1011.9
1770586209,22.1,2.4,21,False,1011.9
1770586506,22.1,2.3,21,False,1011.9
1770586809,22.1,2.2,21,False,1011.9
1770587106,22.1,2.2,21,False,1011.9
1770587707,22.1,2.1,21,False,1011.9
1770588014,22.1,2.1,21,False,1011.8
1770588307,22.1,2.1,21,False,1011.9
1770588607,22.1,2,21,False,1011.9
1770588906,22.1,2,21,False,1011.9
1770589221,22.1,1.9,21,False,1011.9
1770589506,22,1.9,21,False,1011.9
1770589808,22,1.9,21,False,1011.9
1770590107,22,1.8,21,False,1011.9
1770590707,22,1.8,21,False,1011.9
1770591009,22,1.8,21,False,1012
1770591307,22,1.8,21,False,1011.9
1770591623,22,1.8,21,False,1011.9
1770591906,22,1.7,21,False,1011.9
1770592210,22,1.7,21,False,1011.9
1770592506,22,1.7,21,False,1011.9
1770593107,21.9,1.7,21,False,1012
1770593706,21.9,1.6,21,False,1011.9
1770594010,21.9,1.6,21,False,1011.9
1770594306,21.9,1.6,21,False,1011.9
1770594609,21.9,1.6,21,False,1011.8
1770594906,21.9,1.6,21,False,1011.8
1770595215,21.9,1.6,21,False,1011.9
1770595506,21.9,1.6,21,False,1011.9
1770595809,21.8,1.6,21,False,1012
1770596106,21.8,1.5,21,False,1011.9
1770596409,21.8,1.6,21,False,1011.9
1770596707,21.8,1.5,21,False,1011.9
1770597009,21.8,1.5,21,False,1011.9
1770597306,21.8,1.5,21,False,1011.9
1770597608,21.8,1.5,21,False,1011.9
1770597906,21.8,1.5,22,True,1011.9
1770598209,21.8,1.5,22,True,1011.9
1770598506,21.8,1.5,22,True,1011.9
1770598817,21.7,1.5,22,True,1011.9
1770599106,21.7,1.5,22,True,1011.9
1770599410,21.7,1.5,22,True,1011.9
1770599706,21.7,1.5,22,True,1011.9
1770600008,21.7,1.5,22,True,1011.8
1770600307,21.7,1.5,22,True,1011.8
1770600609,21.7,1.5,22,True,1011.7
1770600907,21.7,1.5,22,True,1011.8
1770601207,21.7,1.5,22,True,1011.7
1770601507,21.7,1.5,22,True,1011.7
1770601808,21.7,1.5,22,True,1011.6
1770602106,21.7,1.5,22,True,1011.6
1770602413,21.7,1.5,22,True,1011.6
1770602706,21.7,1.5,22,True,1011.6
1770603009,21.7,1.4,22,True,1011.6
1770603307,21.7,1.4,22,True,1011.6
1770603611,21.7,1.4,22,True,1011.6
1770603907,21.7,1.4,22,True,1011.5
1770604209,21.7,1.4,22,True,1011.4
1770604506,21.7,1.4,22,True,1011.4
1770604809,21.7,1.4,22,True,1011.4
1770605107,21.7,1.4,22,True,1011.4
1770605408,21.7,1.4,22,True,1011.4
1770605706,21.7,1.4,22,True,1011.3
1770606014,21.7,1.4,22,True,1011.3
1770606307,21.7,1.4,22,True,1011.3
1770606610,21.7,1.4,22,True,1011.4
1770606906,21.7,1.4,22,True,1011.3
1770607208,21.7,1.4,22,True,1011.4
1770607506,21.7,1.4,22,True,1011.4
1770607808,21.7,1.4,22,True,1011.4
1770608107,21.7,1.4,22,True,1011.4
1770608410,21.7,1.4,22,True,1011.4
1770608707,21.8,1.3,22,True,1011.4
1770609008,21.8,1.3,22,True,1011.4
1770609307,21.8,1.3,22,True,1011.4
1770609615,21.8,1.3,22,True,1011.4
1770609906,21.8,1.3,22,True,1011.4
1770610209,21.8,1.3,22,True,1011.4
1770610507,21.8,1.2,22,True,1011.4
1770611108,21.8,1.2,22,True,1011.3
1770611408,21.8,1.2,22,True,1011.3
1770611707,21.8,1.2,22,True,1011.3
1770612012,21.8,1.2,22,True,1011.4
1770612611,21.8,1.2,22,True,1011.4
1770612906,21.8,1.3,22,True,1011.5
1770613212,21.8,1.3,22,True,1011.4
1770613507,21.8,1.3,22,True,1011.4
1770613808,21.8,1.3,22,True,1011.4
1770614108,21.8,1.3,22,True,1011.5
1770614407,21.9,1.3,22,True,1011.5
1770614710,21.9,1.4,22,True,1011.5
1770615007,21.9,1.4,22,True,1011.5
1770615307,21.9,1.4,22,True,1011.5
1770615608,21.9,1.4,22,True,1011.5
1770615906,21.9,1.4,22,True,1011.5
1770616208,21.9,1.4,22,True,1011.6
1770616507,21.9,1.3,22,True,1011.6
1770616814,21.9,1.4,22,True,1011.7
1770617106,21.9,1.3,22,True,1011.7
1770617409,21.9,1.3,22,True,1011.7
1770617706,21.9,1.4,22,True,1011.7
1770618009,21.9,1.4,22,True,1011.8
1770618306,21.9,1.3,22,True,1011.8
1770618609,21.9,1.4,22,True,1011.9
1770618906,21.9,1.4,22,True,1011.8
1770619210,22,1.4,22,True,1011.8
1770619507,22,1.4,22,True,1011.8
1770619810,22,1.4,22,True,1011.8
1770620109,22,1.4,22,True,1011.8
1770620417,22,1.4,22,True,1011.8
1770620707,22,1.5,22,True,1011.7
1770621008,22,1.5,22,True,1011.7
1770621307,22,1.6,22,True,1011.7
1770621609,22,1.6,22,True,1011.7
1770621906,22.1,1.6,22,True,1011.7
1770622209,22.1,1.7,22,True,1011.8
1770622506,22.1,1.8,22,True,1011.8
1770622808,22.1,1.8,22,True,1011.8
1770623106,22.2,1.9,22,False,1011.8
1770623409,22.2,2,22,False,1011.9
1770623706,22.3,2.1,22,False,1011.9
1770624015,22.3,2.2,22,False,1011.9
1770624610,22.4,2.4,22,False,1011.9
1770624906,22.4,2.6,22,False,1011.9
1770625207,22.4,2.8,22,False,1011.9
1770625507,22.4,2.9,22,False,1011.9
1770625808,22.4,3,22,False,1011.9
1770626106,22.4,3.1,22,False,1011.9
1770626408,22.4,3.2,22,False,1011.9
1770626706,22.4,3.3,22,False,1011.9
1770627008,22.4,3.4,22,False,1011.8
1770627307,22.4,3.5,22,False,1011.8
1770627616,22.4,3.6,22,False,1011.8
1770627906,22.4,3.6,22,False,1011.8
1770628208,22.4,3.6,22,False,1011.8
1770628507,22.4,3.7,22,False,1011.8
1770628809,22.4,3.7,22,False,1011.8
1770629107,22.4,3.8,22,False,1011.7
1770629408,22.3,3.8,22,False,1011.7
1770629707,22.3,3.8,22,False,1011.7
1770630008,22.3,3.9,22,False,1011.6
1770630307,22.3,4,22,False,1011.7
1770630907,22.3,4.1,22,False,1011.6
1770631215,22.3,4.1,22,False,1011.6
1770631507,22.3,4.1,22,False,1011.6
1770631808,22.3,4.2,22,False,1011.6
1770632107,22.3,4.3,22,False,1011.6
1770632408,22.3,4.4,22,False,1011.7
1770632711,22.3,4.4,22,False,1011.7
1770632848,22.3,4.5,22,False,1011.7
1770633008,22.3,4.6,22,False,1011.7
1770633306,22.3,4.7,22,False,1011.7
1770633607,22.3,4.7,22,False,1011.7
1770633908,22.3,4.8,22,False,1011.7
1770634208,22.3,4.8,22,False,1011.7
1770634507,22.3,4.8,22,False,1011.6
1770634814,22.3,4.9,22,False,1011.6
1770635106,22.2,4.8,22,False,1011.6
1770635408,22.2,4.8,22,False,1011.6
1770635706,22.2,4.8,22,False,1011.5
1770636009,22.2,4.8,22,False,1011.5
1770636306,22.1,4.8,22,False,1011.5
1770636608,22.1,4.7,22,False,1011.4
1770636906,22.1,4.7,22,False,1011.4
1770637208,22.1,4.6,22,False,1011.4
1770637506,22.1,4.6,22,False,1011.4
1770637808,22.1,4.6,22,False,1011.4
1770638107,22,4.6,22,False,1011.3
1770638414,22,4.6,22,False,1011.3
1770638707,22,4.6,22,False,1011.3
1770639009,22,4.6,22,False,1011.3
1770639312,22,4.6,22,False,1011.2
1770639608,22,4.6,22,False,1011.2
1770639907,21.9,4.6,22,False,1011.1
1770640206,21.9,4.5,22,False,1011.1
1770640507,21.9,4.5,22,False,1011
1770640808,21.9,4.5,22,False,1010.9
1770641107,21.9,4.4,22,False,1010.9
1770641408,21.9,4.5,22,False,1010.8
1770641708,21.9,4.4,22,False,1010.8
1770642013,21.8,4.5,22,True,1010.8
1770642307,21.8,4.5,22,True,1010.8
1770642608,21.8,4.5,22,True,1010.7
1770642906,21.8,4.5,22,True,1010.5
1770643211,21.8,4.5,22,True,1010.7
1770643506,21.8,4.6,22,True,1010.5
1770643809,21.8,4.6,22,True,1010.5
1770644106,21.8,4.6,22,True,1010.5
1770644408,21.8,4.6,22,True,1010.5
1770644706,21.7,4.6,22,True,1010.5
1770645007,21.8,4.6,22,True,1010.4
1770645308,21.7,4.6,22,True,1010.5
1770645614,21.7,4.7,22,True,1010.4
1770645907,21.7,4.7,22,True,1010.4
1770646206,21.7,4.7,22,True,1010.4
1770646507,21.7,4.7,22,True,1010.4
1770646807,21.7,4.7,22,True,1010.5
1770647107,21.7,4.7,22,True,1010.4
1770647409,21.7,4.7,22,True,1010.4
1770647707,21.7,4.7,22,True,1010.4
1770648009,21.7,4.7,22,True,1010.4
1770648306,21.7,4.6,22,True,1010.4
1770648609,21.7,4.6,22,True,1010.4
1770648906,21.7,4.6,22,True,1010.4
1770649214,21.7,4.5,22,True,1010.4
