"Home name",Long,Lat
Palackeho,15.421978,50.033354

,,"Product name","Product type",
,,"Venkovní Modul","Outdoor Module",

Timestamp,"Timezone : Europe/Prague","Temperature °C","Humidity %",
1768156350,"2026/01/11 19:32:30",-6.6,66,
1768156650,"2026/01/11 19:37:30",-6.6,65,
1768157250,"2026/01/11 19:47:30",-6.6,65,
1768157550,"2026/01/11 19:52:30",-6.6,65,
1768157850,"2026/01/11 19:57:30",-6.6,65,
1768158150,"2026/01/11 20:02:30",-6.7,65,
1768158450,"2026/01/11 20:07:30",-6.7,65,
1768158750,"2026/01/11 20:12:30",-6.8,65,
1768159050,"2026/01/11 20:17:30",-6.9,64,
1768159350,"2026/01/11 20:22:30",-6.9,64,
1768159650,"2026/01/11 20:27:30",-7,64,
1768159950,"2026/01/11 20:32:30",-7.1,64,
1768160250,"2026/01/11 20:37:30",-7.1,65,
1768160550,"2026/01/11 20:42:30",-7.2,65,
1768160850,"2026/01/11 20:47:30",-7.2,64,
1768161150,"2026/01/11 20:52:30",-7.2,65,
1768161450,"2026/01/11 20:57:30",-7.3,64,
1768161750,"2026/01/11 21:02:30",-7.3,64,
1768162050,"2026/01/11 21:07:30",-7.4,64,
1768162350,"2026/01/11 21:12:30",-7.4,64,
1768162650,"2026/01/11 21:17:30",-7.4,64,
1768162950,"2026/01/11 21:22:30",-7.5,65,
1768163250,"2026/01/11 21:27:30",-7.6,65,
1768163550,"2026/01/11 21:32:30",-7.6,65,
1768163850,"2026/01/11 21:37:30",-7.7,65,
1768164150,"2026/01/11 21:42:30",-7.8,65,
1768164450,"2026/01/11 21:47:30",-7.9,65,
1768164750,"2026/01/11 21:52:30",-7.9,65,
1768165050,"2026/01/11 21:57:30",-8,65,
1768165350,"2026/01/11 22:02:30",-8,66,
1768165650,"2026/01/11 22:07:30",-8,66,
1768165950,"2026/01/11 22:12:30",-8,66,
1768166250,"2026/01/11 22:17:30",-8,66,
1768166550,"2026/01/11 22:22:30",-8,66,
1768166850,"2026/01/11 22:27:30",-8,66,
1768167150,"2026/01/11 22:32:30",-8,66,
1768167450,"2026/01/11 22:37:30",-8,66,
1768167750,"2026/01/11 22:42:30",-8,67,
1768168050,"2026/01/11 22:47:30",-8,67,
1768168350,"2026/01/11 22:52:30",-8,67,
1768168650,"2026/01/11 22:57:30",-7.9,68,
1768168950,"2026/01/11 23:02:30",-7.9,68,
1768169250,"2026/01/11 23:07:30",-7.9,68,
1768169550,"2026/01/11 23:12:30",-7.9,68,
1768169850,"2026/01/11 23:17:30",-8,69,
1768170150,"2026/01/11 23:22:30",-8,69,
1768170450,"2026/01/11 23:27:30",-8,69,
1768170750,"2026/01/11 23:32:30",-8,70,
1768171050,"2026/01/11 23:37:30",-8,70,
1768171350,"2026/01/11 23:42:30",-8,70,
1768171650,"2026/01/11 23:47:30",-8,70,
1768171950,"2026/01/11 23:52:30",-8,70,
1768172250,"2026/01/11 23:57:30",-8,71,
1768172550,"2026/01/12 00:02:30",-8,71,
1768172850,"2026/01/12 00:07:30",-8,71,
1768173150,"2026/01/12 00:12:30",-8.1,71,
1768173450,"2026/01/12 00:17:30",-8.1,71,
1768173750,"2026/01/12 00:22:30",-8.2,72,
1768174050,"2026/01/12 00:27:30",-8.2,72,
1768174350,"2026/01/12 00:32:30",-8.3,72,
1768174650,"2026/01/12 00:37:30",-8.4,73,
1768174950,"2026/01/12 00:42:30",-8.4,73,
1768175250,"2026/01/12 00:47:30",-8.5,73,
1768175550,"2026/01/12 00:52:30",-8.5,73,
1768175850,"2026/01/12 00:57:30",-8.6,74,
1768176150,"2026/01/12 01:02:30",-8.6,74,
1768176450,"2026/01/12 01:07:30",-8.6,75,
1768176750,"2026/01/12 01:12:30",-8.7,75,
1768177050,"2026/01/12 01:17:30",-8.8,75,
1768177350,"2026/01/12 01:22:30",-8.8,75,
1768177650,"2026/01/12 01:27:30",-8.9,75,
1768177950,"2026/01/12 01:32:30",-9,76,
1768178250,"2026/01/12 01:37:30",-9,76,
1768178550,"2026/01/12 01:42:30",-9.1,76,
1768178850,"2026/01/12 01:47:30",-9.2,77,
1768179150,"2026/01/12 01:52:30",-9.2,77,
1768179450,"2026/01/12 01:57:30",-9.3,77,
1768179750,"2026/01/12 02:02:30",-9.4,77,
1768180050,"2026/01/12 02:07:30",-9.4,77,
1768180350,"2026/01/12 02:12:30",-9.5,77,
1768180650,"2026/01/12 02:17:30",-9.6,77,
1768180950,"2026/01/12 02:22:30",-9.7,77,
1768181250,"2026/01/12 02:27:30",-9.8,77,
1768181550,"2026/01/12 02:32:30",-9.9,77,
1768181850,"2026/01/12 02:37:30",-10,77,
1768182150,"2026/01/12 02:42:30",-10.2,76,
1768182450,"2026/01/12 02:47:30",-10.3,76,
1768182750,"2026/01/12 02:52:30",-10.5,76,
1768183050,"2026/01/12 02:57:30",-10.6,76,
1768183350,"2026/01/12 03:02:30",-10.8,76,
1768183650,"2026/01/12 03:07:30",-11,76,
1768183950,"2026/01/12 03:12:30",-11.1,77,
1768184250,"2026/01/12 03:17:30",-11.3,77,
1768184550,"2026/01/12 03:22:30",-11.4,77,
1768184850,"2026/01/12 03:27:30",-11.5,77,
1768185150,"2026/01/12 03:32:30",-11.7,78,
1768185450,"2026/01/12 03:37:30",-11.8,78,
1768185750,"2026/01/12 03:42:30",-11.9,78,
1768186050,"2026/01/12 03:47:30",-12,78,
1768186350,"2026/01/12 03:52:30",-12.1,78,
1768186650,"2026/01/12 03:57:30",-12.2,78,
1768186950,"2026/01/12 04:02:30",-12.3,78,
1768187250,"2026/01/12 04:07:30",-12.4,78,
1768187550,"2026/01/12 04:12:30",-12.5,79,
1768187850,"2026/01/12 04:17:30",-12.7,79,
1768188150,"2026/01/12 04:22:30",-12.7,79,
1768188450,"2026/01/12 04:27:30",-12.8,79,
1768188750,"2026/01/12 04:32:30",-12.9,79,
1768189050,"2026/01/12 04:37:30",-13,79,
1768189350,"2026/01/12 04:42:30",-13,80,
1768189650,"2026/01/12 04:47:30",-13.1,80,
1768189950,"2026/01/12 04:52:30",-13.2,80,
1768190250,"2026/01/12 04:57:30",-13.3,80,
1768190550,"2026/01/12 05:02:30",-13.4,80,
1768190850,"2026/01/12 05:07:30",-13.5,80,
1768191150,"2026/01/12 05:12:30",-13.5,80,
1768191450,"2026/01/12 05:17:30",-13.7,80,
1768191750,"2026/01/12 05:22:30",-13.7,80,
1768192050,"2026/01/12 05:27:30",-13.8,80,
1768192350,"2026/01/12 05:32:30",-13.9,80,
1768192650,"2026/01/12 05:37:30",-13.9,80,
1768192950,"2026/01/12 05:42:30",-14,80,
1768193550,"2026/01/12 05:52:30",-14,80,
1768193850,"2026/01/12 05:57:30",-14.1,80,
1768194150,"2026/01/12 06:02:30",-14.2,81,
1768194450,"2026/01/12 06:07:30",-14.3,81,
1768194750,"2026/01/12 06:12:30",-14.3,81,
1768195050,"2026/01/12 06:17:30",-14.4,81,
1768195650,"2026/01/12 06:27:30",-14.4,81,
1768195950,"2026/01/12 06:32:30",-14.4,81,
1768196250,"2026/01/12 06:37:30",-14.5,81,
1768196550,"2026/01/12 06:42:30",-14.5,81,
1768196850,"2026/01/12 06:47:30",-14.5,81,
1768197150,"2026/01/12 06:52:30",-14.6,81,
1768197450,"2026/01/12 06:57:30",-14.7,81,
1768197750,"2026/01/12 07:02:30",-14.8,81,
1768198050,"2026/01/12 07:07:30",-14.8,80,
1768198350,"2026/01/12 07:12:30",-14.9,80,
1768198650,"2026/01/12 07:17:30",-14.9,81,
1768198950,"2026/01/12 07:22:30",-14.9,81,
1768199250,"2026/01/12 07:27:30",-15,81,
1768199550,"2026/01/12 07:32:30",-15,81,
1768199850,"2026/01/12 07:37:30",-15,81,
1768200150,"2026/01/12 07:42:30",-15,81,
1768200450,"2026/01/12 07:47:30",-15,81,
1768200750,"2026/01/12 07:52:30",-15,81,
1768201050,"2026/01/12 07:57:30",-15,81,
1768201350,"2026/01/12 08:02:30",-15,81,
1768201650,"2026/01/12 08:07:30",-15,81,
1768201950,"2026/01/12 08:12:30",-15,81,
1768202250,"2026/01/12 08:17:30",-15,81,
1768202550,"2026/01/12 08:22:30",-15,81,
1768202850,"2026/01/12 08:27:30",-14.9,81,
1768203150,"2026/01/12 08:32:30",-14.9,81,
1768203450,"2026/01/12 08:37:30",-14.9,81,
1768203750,"2026/01/12 08:42:30",-14.8,81,
1768204050,"2026/01/12 08:47:30",-14.7,81,
1768204350,"2026/01/12 08:52:30",-14.7,81,
1768204650,"2026/01/12 08:57:30",-14.5,82,
1768204950,"2026/01/12 09:02:30",-14.4,82,
1768205250,"2026/01/12 09:07:30",-14.2,82,
1768205550,"2026/01/12 09:12:30",-14.1,83,
1768205850,"2026/01/12 09:17:30",-13.9,83,
1768206150,"2026/01/12 09:22:30",-13.7,84,
1768206450,"2026/01/12 09:27:30",-13.4,84,
1768206750,"2026/01/12 09:32:30",-13.2,84,
1768207050,"2026/01/12 09:37:30",-13,84,
1768207350,"2026/01/12 09:42:30",-12.8,84,
1768207650,"2026/01/12 09:47:30",-12.5,84,
1768207950,"2026/01/12 09:52:30",-12.3,84,
1768208250,"2026/01/12 09:57:30",-12.1,84,
1768208550,"2026/01/12 10:02:30",-11.9,84,
1768208850,"2026/01/12 10:07:30",-11.7,84,
1768209150,"2026/01/12 10:12:30",-11.4,84,
1768209450,"2026/01/12 10:17:30",-11.2,84,
1768209750,"2026/01/12 10:22:30",-10.9,84,
1768210050,"2026/01/12 10:27:30",-10.7,84,
1768210350,"2026/01/12 10:32:30",-10.4,83,
1768210650,"2026/01/12 10:37:30",-10.2,83,
1768210950,"2026/01/12 10:42:30",-10,83,
1768211250,"2026/01/12 10:47:30",-9.8,83,
1768211550,"2026/01/12 10:52:30",-9.6,83,
1768211850,"2026/01/12 10:57:30",-9.3,83,
1768212150,"2026/01/12 11:02:30",-9.1,83,
1768212450,"2026/01/12 11:07:30",-8.9,82,
1768212750,"2026/01/12 11:12:30",-8.8,81,
1768213050,"2026/01/12 11:17:30",-8.6,81,
1768213350,"2026/01/12 11:22:30",-8.5,81,
1768213650,"2026/01/12 11:27:30",-8.4,80,
1768213950,"2026/01/12 11:32:30",-8.2,80,
1768214250,"2026/01/12 11:37:30",-8,80,
1768214550,"2026/01/12 11:42:30",-7.9,80,
1768214850,"2026/01/12 11:47:30",-7.8,79,
1768215150,"2026/01/12 11:52:30",-7.7,78,
1768215450,"2026/01/12 11:57:30",-7.6,78,
1768215750,"2026/01/12 12:02:30",-7.5,78,
1768216050,"2026/01/12 12:07:30",-7.5,77,
1768216350,"2026/01/12 12:12:30",-7.4,77,
1768216650,"2026/01/12 12:17:30",-7.3,77,
1768216950,"2026/01/12 12:22:30",-7.2,77,
1768217250,"2026/01/12 12:27:30",-7.2,76,
1768217550,"2026/01/12 12:32:30",-7.1,76,
1768217850,"2026/01/12 12:37:30",-7,76,
1768218150,"2026/01/12 12:42:30",-6.9,77,
1768218450,"2026/01/12 12:47:30",-6.8,77,
1768218750,"2026/01/12 12:52:30",-6.6,76,
1768219050,"2026/01/12 12:57:30",-6.4,76,
1768219350,"2026/01/12 13:02:30",-6.3,76,
1768219650,"2026/01/12 13:07:30",-6.2,75,
1768219950,"2026/01/12 13:12:30",-6.2,75,
1768220250,"2026/01/12 13:17:30",-6.1,75,
1768220550,"2026/01/12 13:22:30",-6,75,
1768220850,"2026/01/12 13:27:30",-5.9,75,
1768221150,"2026/01/12 13:32:30",-5.8,74,
1768221450,"2026/01/12 13:37:30",-5.8,74,
1768221750,"2026/01/12 13:42:30",-5.7,74,
1768222050,"2026/01/12 13:47:30",-5.6,74,
1768222350,"2026/01/12 13:52:30",-5.5,74,
1768222650,"2026/01/12 13:57:30",-5.4,74,
1768222950,"2026/01/12 14:02:30",-5.4,73,
1768223250,"2026/01/12 14:07:30",-5.4,73,
1768223550,"2026/01/12 14:12:30",-5.3,73,
1768223850,"2026/01/12 14:17:30",-5.2,73,
1768224150,"2026/01/12 14:22:30",-5.2,73,
1768224450,"2026/01/12 14:27:30",-5.2,73,
1768224750,"2026/01/12 14:32:30",-5.1,73,
1768225050,"2026/01/12 14:37:30",-5.1,73,
1768225350,"2026/01/12 14:42:30",-5.1,73,
1768225650,"2026/01/12 14:47:30",-5.2,73,
1768225950,"2026/01/12 14:52:30",-5.1,73,
1768226250,"2026/01/12 14:57:30",-5.1,73,
1768226550,"2026/01/12 15:02:30",-5.1,73,
1768226850,"2026/01/12 15:07:30",-5.1,73,
1768227150,"2026/01/12 15:12:30",-5.2,73,
1768227450,"2026/01/12 15:17:30",-5.1,73,
1768227750,"2026/01/12 15:22:30",-5.1,73,
1768228050,"2026/01/12 15:27:30",-5.1,74,
1768228350,"2026/01/12 15:32:30",-5.1,74,
1768228650,"2026/01/12 15:37:30",-5.1,74,
1768228950,"2026/01/12 15:42:30",-5.1,74,
1768229250,"2026/01/12 15:47:30",-5.1,74,
1768229550,"2026/01/12 15:52:30",-5.1,74,
1768229850,"2026/01/12 15:57:30",-5,75,
1768230150,"2026/01/12 16:02:30",-5,75,
1768230450,"2026/01/12 16:07:30",-5,75,
1768230750,"2026/01/12 16:12:30",-5.1,75,
1768231050,"2026/01/12 16:17:30",-5.1,76,
1768231350,"2026/01/12 16:22:30",-5.2,76,
1768231950,"2026/01/12 16:32:30",-5.2,77,
1768232250,"2026/01/12 16:37:30",-5.2,77,
1768232550,"2026/01/12 16:42:30",-5.2,77,
1768232850,"2026/01/12 16:47:30",-5.3,78,
1768233150,"2026/01/12 16:52:30",-5.3,78,
1768233450,"2026/01/12 16:57:30",-5.3,78,
1768234050,"2026/01/12 17:07:30",-5.3,78,
1768234350,"2026/01/12 17:12:30",-5.4,78,
1768234650,"2026/01/12 17:17:30",-5.4,78,
1768234950,"2026/01/12 17:22:30",-5.4,79,
1768235250,"2026/01/12 17:27:30",-5.4,79,
1768235850,"2026/01/12 17:37:30",-5.4,79,
1768236150,"2026/01/12 17:42:30",-5.4,79,
1768236450,"2026/01/12 17:47:30",-5.4,79,
1768236750,"2026/01/12 17:52:30",-5.4,80,
1768237050,"2026/01/12 17:57:30",-5.3,80,
1768237350,"2026/01/12 18:02:30",-5.3,80,
1768237650,"2026/01/12 18:07:30",-5.4,80,
1768237950,"2026/01/12 18:12:30",-5.4,80,
1768238250,"2026/01/12 18:17:30",-5.4,81,
1768238550,"2026/01/12 18:22:30",-5.3,81,
1768238850,"2026/01/12 18:27:30",-5.4,81,
1768239150,"2026/01/12 18:32:30",-5.4,82,
1768239450,"2026/01/12 18:37:30",-5.3,82,
1768239750,"2026/01/12 18:42:30",-5.3,82,
1768240050,"2026/01/12 18:47:30",-5.3,82,
1768240350,"2026/01/12 18:52:30",-5.3,83,
1768240650,"2026/01/12 18:57:30",-5.3,83,
1768240950,"2026/01/12 19:02:30",-5.3,83,
1768241250,"2026/01/12 19:07:30",-5.3,83,
1768241550,"2026/01/12 19:12:30",-5.3,84,
1768241850,"2026/01/12 19:17:30",-5.3,84,
1768242150,"2026/01/12 19:22:30",-5.3,84,
1768242450,"2026/01/12 19:27:30",-5.3,84,
1768242750,"2026/01/12 19:32:30",-5.3,84,
1768243050,"2026/01/12 19:37:30",-5.3,84,
1768243350,"2026/01/12 19:42:30",-5.2,85,
1768243650,"2026/01/12 19:47:30",-5.2,85,
1768243950,"2026/01/12 19:52:30",-5.2,85,
1768244250,"2026/01/12 19:57:30",-5.2,85,
1768244550,"2026/01/12 20:02:30",-5.2,85,
1768244850,"2026/01/12 20:07:30",-5.1,86,
1768245150,"2026/01/12 20:12:30",-5.1,86,
1768245450,"2026/01/12 20:17:30",-5,86,
1768245750,"2026/01/12 20:22:30",-5,86,
1768246050,"2026/01/12 20:27:30",-5,86,
1768246350,"2026/01/12 20:32:30",-4.9,86,
1768246650,"2026/01/12 20:37:30",-4.9,86,
1768246950,"2026/01/12 20:42:30",-4.9,86,
1768247250,"2026/01/12 20:47:30",-4.8,86,
1768247550,"2026/01/12 20:52:30",-4.9,86,
1768247850,"2026/01/12 20:57:30",-4.8,86,
1768248150,"2026/01/12 21:02:30",-4.8,86,
1768248450,"2026/01/12 21:07:30",-4.8,87,
1768248750,"2026/01/12 21:12:30",-4.7,87,
1768249050,"2026/01/12 21:17:30",-4.7,87,
1768249350,"2026/01/12 21:22:30",-4.7,87,
1768249650,"2026/01/12 21:27:30",-4.6,87,
1768249950,"2026/01/12 21:32:30",-4.6,87,
1768250250,"2026/01/12 21:37:30",-4.6,87,
1768250550,"2026/01/12 21:42:30",-4.5,87,
1768250850,"2026/01/12 21:47:30",-4.5,87,
1768251150,"2026/01/12 21:52:30",-4.5,87,
1768251450,"2026/01/12 21:57:30",-4.5,88,
1768251750,"2026/01/12 22:02:30",-4.4,88,
1768252050,"2026/01/12 22:07:30",-4.4,88,
1768252350,"2026/01/12 22:12:30",-4.4,88,
1768252650,"2026/01/12 22:17:30",-4.3,88,
1768252950,"2026/01/12 22:22:30",-4.3,88,
1768253250,"2026/01/12 22:27:30",-4.2,88,
1768253550,"2026/01/12 22:32:30",-4.2,88,
1768253850,"2026/01/12 22:37:30",-4.2,88,
1768254150,"2026/01/12 22:42:30",-4.2,88,
1768254450,"2026/01/12 22:47:30",-4.2,88,
1768254750,"2026/01/12 22:52:30",-4.1,88,
1768255050,"2026/01/12 22:57:30",-4.1,89,
1768255350,"2026/01/12 23:02:30",-4,89,
1768255650,"2026/01/12 23:07:30",-4,89,
1768255950,"2026/01/12 23:12:30",-4,89,
1768256250,"2026/01/12 23:17:30",-4,89,
1768256550,"2026/01/12 23:22:30",-3.9,89,
1768256850,"2026/01/12 23:27:30",-3.9,89,
1768257150,"2026/01/12 23:32:30",-3.9,89,
1768257450,"2026/01/12 23:37:30",-3.8,89,
1768257750,"2026/01/12 23:42:30",-3.8,89,
1768258050,"2026/01/12 23:47:30",-3.7,89,
1768258350,"2026/01/12 23:52:30",-3.7,89,
1768258650,"2026/01/12 23:57:30",-3.7,89,
1768258950,"2026/01/13 00:02:30",-3.6,89,
1768259250,"2026/01/13 00:07:30",-3.6,89,
1768259550,"2026/01/13 00:12:30",-3.6,89,
1768259850,"2026/01/13 00:17:30",-3.5,89,
1768260150,"2026/01/13 00:22:30",-3.5,89,
1768260450,"2026/01/13 00:27:30",-3.4,89,
1768260750,"2026/01/13 00:32:30",-3.4,89,
1768261050,"2026/01/13 00:37:30",-3.4,89,
1768261350,"2026/01/13 00:42:30",-3.3,90,
1768261650,"2026/01/13 00:47:30",-3.3,90,
1768261950,"2026/01/13 00:52:30",-3.2,90,
1768262250,"2026/01/13 00:57:30",-3.2,90,
1768262550,"2026/01/13 01:02:30",-3.2,90,
1768262850,"2026/01/13 01:07:30",-3.2,90,
1768263150,"2026/01/13 01:12:30",-3.1,90,
1768263450,"2026/01/13 01:17:30",-3.1,90,
1768263750,"2026/01/13 01:22:30",-3,90,
1768264050,"2026/01/13 01:27:30",-3,90,
1768264350,"2026/01/13 01:32:30",-3,90,
1768264650,"2026/01/13 01:37:30",-3,90,
1768264950,"2026/01/13 01:42:30",-3,90,
1768265250,"2026/01/13 01:47:30",-2.9,90,
1768265550,"2026/01/13 01:52:30",-2.9,90,
1768265850,"2026/01/13 01:57:30",-2.9,90,
1768266150,"2026/01/13 02:02:30",-2.9,90,
1768266450,"2026/01/13 02:07:30",-2.8,90,
1768266750,"2026/01/13 02:12:30",-2.8,90,
1768267050,"2026/01/13 02:17:30",-2.7,90,
1768267350,"2026/01/13 02:22:30",-2.7,90,
1768267650,"2026/01/13 02:27:30",-2.6,91,
1768267950,"2026/01/13 02:32:30",-2.6,91,
1768268250,"2026/01/13 02:37:30",-2.5,91,
1768268550,"2026/01/13 02:42:30",-2.5,91,
1768268850,"2026/01/13 02:47:30",-2.3,91,
1768269150,"2026/01/13 02:52:30",-2.3,91,
1768269450,"2026/01/13 02:57:30",-2.2,91,
1768269750,"2026/01/13 03:02:30",-2.2,91,
1768270050,"2026/01/13 03:07:30",-2.1,92,
1768270350,"2026/01/13 03:12:30",-2,92,
1768270650,"2026/01/13 03:17:30",-1.9,92,
1768270950,"2026/01/13 03:22:30",-1.9,92,
1768271250,"2026/01/13 03:27:30",-1.8,92,
1768271550,"2026/01/13 03:32:30",-1.8,92,
1768272150,"2026/01/13 03:42:30",-1.7,92,
1768272450,"2026/01/13 03:47:30",-1.7,92,
1768272750,"2026/01/13 03:52:30",-1.6,92,
1768273050,"2026/01/13 03:57:30",-1.5,92,
1768273350,"2026/01/13 04:02:30",-1.5,92,
1768273650,"2026/01/13 04:07:30",-1.4,92,
1768274250,"2026/01/13 04:17:30",-1.4,93,
1768274550,"2026/01/13 04:22:30",-1.3,93,
1768274850,"2026/01/13 04:27:30",-1.3,93,
1768275150,"2026/01/13 04:32:30",-1.2,93,
1768275450,"2026/01/13 04:37:30",-1.2,93,
1768275750,"2026/01/13 04:42:30",-1.1,93,
1768276350,"2026/01/13 04:52:30",-1,93,
1768276650,"2026/01/13 04:57:30",-1,93,
1768276950,"2026/01/13 05:02:30",-1,93,
1768277250,"2026/01/13 05:07:30",-0.9,93,
1768277550,"2026/01/13 05:12:30",-0.9,93,
1768277850,"2026/01/13 05:17:30",-0.8,93,
1768278150,"2026/01/13 05:22:30",-0.8,93,
1768278450,"2026/01/13 05:27:30",-0.8,93,
1768278750,"2026/01/13 05:32:30",-0.7,93,
1768279050,"2026/01/13 05:37:30",-0.7,93,
1768279350,"2026/01/13 05:42:30",-0.7,93,
1768279650,"2026/01/13 05:47:30",-0.7,93,
1768279950,"2026/01/13 05:52:30",-0.6,93,
1768280250,"2026/01/13 05:57:30",-0.6,93,
1768280550,"2026/01/13 06:02:30",-0.6,93,
1768280850,"2026/01/13 06:07:30",-0.6,93,
1768281150,"2026/01/13 06:12:30",-0.6,93,
1768281450,"2026/01/13 06:17:30",-0.5,93,
1768281750,"2026/01/13 06:22:30",-0.5,93,
1768282050,"2026/01/13 06:27:30",-0.5,93,
1768282350,"2026/01/13 06:32:30",-0.5,93,
1768282650,"2026/01/13 06:37:30",-0.5,93,
1768282950,"2026/01/13 06:42:30",-0.5,93,
1768283250,"2026/01/13 06:47:30",-0.5,93,
1768283550,"2026/01/13 06:52:30",-0.5,93,
1768283850,"2026/01/13 06:57:30",-0.5,93,
1768284150,"2026/01/13 07:02:30",-0.4,93,
1768284450,"2026/01/13 07:07:30",-0.4,93,
1768284750,"2026/01/13 07:12:30",-0.4,93,
1768285050,"2026/01/13 07:17:30",-0.4,93,
1768285350,"2026/01/13 07:22:30",-0.4,93,
1768285650,"2026/01/13 07:27:30",-0.4,93,
1768285950,"2026/01/13 07:32:30",-0.4,93,
1768286250,"2026/01/13 07:37:30",-0.4,93,
1768286550,"2026/01/13 07:42:30",-0.4,93,
1768286850,"2026/01/13 07:47:30",-0.4,93,
1768287150,"2026/01/13 07:52:30",-0.4,93,
1768287450,"2026/01/13 07:57:30",-0.4,93,
1768287750,"2026/01/13 08:02:30",-0.4,93,
1768288050,"2026/01/13 08:07:30",-0.4,93,
1768288350,"2026/01/13 08:12:30",-0.4,93,
1768288650,"2026/01/13 08:17:30",-0.4,93,
1768288950,"2026/01/13 08:22:30",-0.4,93,
1768289250,"2026/01/13 08:27:30",-0.4,93,
1768289550,"2026/01/13 08:32:30",-0.4,93,
1768289850,"2026/01/13 08:37:30",-0.4,93,
1768290150,"2026/01/13 08:42:30",-0.4,93,
1768290450,"2026/01/13 08:47:30",-0.4,93,
1768290750,"2026/01/13 08:52:30",-0.4,93,
1768291050,"2026/01/13 08:57:30",-0.4,93,
1768291350,"2026/01/13 09:02:30",-0.4,93,
1768291650,"2026/01/13 09:07:30",-0.4,93,
1768291950,"2026/01/13 09:12:30",-0.4,93,
1768292250,"2026/01/13 09:17:30",-0.4,93,
1768292550,"2026/01/13 09:22:30",-0.4,93,
1768292850,"2026/01/13 09:27:30",-0.4,93,
1768293150,"2026/01/13 09:32:30",-0.4,93,
1768293450,"2026/01/13 09:37:30",-0.3,93,
1768293750,"2026/01/13 09:42:30",-0.2,93,
1768294050,"2026/01/13 09:47:30",-0.2,93,
1768294350,"2026/01/13 09:52:30",-0.2,93,
1768294650,"2026/01/13 09:57:30",-0.1,93,
1768294950,"2026/01/13 10:02:30",0,93,
1768295250,"2026/01/13 10:07:30",0.1,93,
1768295550,"2026/01/13 10:12:30",0.1,93,
1768295850,"2026/01/13 10:17:30",0.2,93,
1768296150,"2026/01/13 10:22:30",0.3,93,
1768296450,"2026/01/13 10:27:30",0.3,93,
1768296750,"2026/01/13 10:32:30",0.4,93,
1768297050,"2026/01/13 10:37:30",0.5,93,
1768297350,"2026/01/13 10:42:30",0.6,93,
1768297650,"2026/01/13 10:47:30",0.6,93,
1768297950,"2026/01/13 10:52:30",0.6,93,
1768298250,"2026/01/13 10:57:30",0.7,93,
1768298550,"2026/01/13 11:02:30",0.7,93,
1768298850,"2026/01/13 11:07:30",0.8,93,
1768299150,"2026/01/13 11:12:30",0.8,92,
1768299450,"2026/01/13 11:17:30",0.9,92,
1768299750,"2026/01/13 11:22:30",1,92,
1768300050,"2026/01/13 11:27:30",1,92,
1768300350,"2026/01/13 11:32:30",1.1,92,
1768300650,"2026/01/13 11:37:30",1.2,92,
1768300950,"2026/01/13 11:42:30",1.3,92,
1768301250,"2026/01/13 11:47:30",1.3,91,
1768301550,"2026/01/13 11:52:30",1.3,91,
1768301850,"2026/01/13 11:57:30",1.4,91,
1768302150,"2026/01/13 12:02:30",1.4,91,
1768302450,"2026/01/13 12:07:30",1.4,91,
1768302750,"2026/01/13 12:12:30",1.4,91,
1768303050,"2026/01/13 12:17:30",1.5,91,
1768303350,"2026/01/13 12:22:30",1.5,91,
1768303650,"2026/01/13 12:27:30",1.6,91,
1768303950,"2026/01/13 12:32:30",1.6,91,
1768304250,"2026/01/13 12:37:30",1.7,91,
1768304550,"2026/01/13 12:42:30",1.8,91,
1768304850,"2026/01/13 12:47:30",2,91,
1768305150,"2026/01/13 12:52:30",2.1,91,
1768305450,"2026/01/13 12:57:30",2.1,90,
1768305750,"2026/01/13 13:02:30",2.1,90,
1768306050,"2026/01/13 13:07:30",2.2,90,
1768306350,"2026/01/13 13:12:30",2.2,90,
1768306650,"2026/01/13 13:17:30",2.2,90,
1768306950,"2026/01/13 13:22:30",2.2,90,
1768307250,"2026/01/13 13:27:30",2.2,90,
1768307550,"2026/01/13 13:32:30",2.2,90,
1768307850,"2026/01/13 13:37:30",2.3,90,
1768308150,"2026/01/13 13:42:30",2.3,90,
1768308450,"2026/01/13 13:47:30",2.3,90,
1768308750,"2026/01/13 13:52:30",2.2,90,
1768309050,"2026/01/13 13:57:30",2.2,90,
1768309350,"2026/01/13 14:02:30",2.2,90,
1768309650,"2026/01/13 14:07:30",2.1,90,
1768309950,"2026/01/13 14:12:30",2.1,90,
1768310250,"2026/01/13 14:17:30",2.1,90,
1768310550,"2026/01/13 14:22:30",2.1,90,
1768310850,"2026/01/13 14:27:30",2,90,
1768311150,"2026/01/13 14:32:30",2,90,
1768311450,"2026/01/13 14:37:30",1.9,90,
1768311750,"2026/01/13 14:42:30",1.9,90,
1768312050,"2026/01/13 14:47:30",1.9,90,
1768312650,"2026/01/13 14:57:30",1.8,90,
1768312950,"2026/01/13 15:02:30",1.8,90,
1768313250,"2026/01/13 15:07:30",1.7,91,
1768313550,"2026/01/13 15:12:30",1.7,91,
1768313850,"2026/01/13 15:17:30",1.6,91,
1768314150,"2026/01/13 15:22:30",1.7,91,
1768314750,"2026/01/13 15:32:30",1.7,91,
1768315050,"2026/01/13 15:37:30",1.7,91,
1768315350,"2026/01/13 15:42:30",1.6,91,
1768315650,"2026/01/13 15:47:30",1.6,91,
1768315950,"2026/01/13 15:52:30",1.6,91,
1768316250,"2026/01/13 15:57:30",1.5,91,
